Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,Employee ID,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,ATTRITION FLAG,AGE GROUP,INCOME BAND,PROMOTION RISK
24,No,Non-Travel,433,Hardware,9,4,Life Sciences,1,33641,3,Female,162,4,1,Research Director,4,Single,33641,31320,626400,1,Y,No,17,1,2,80,2,24,4,3,22,2,8,16,0,Below 30,High,High Risk
25,Yes,Non-Travel,130,Sales,42,1,Marketing,1,20881,4,Female,50,1,3,Sales Representative,4,Divorced,20881,1735,5205,5,Y,Yes,28,2,2,80,4,28,2,3,15,1,8,1,1,Below 30,Low,High Risk
49,Yes,Travel_Rarely,230,Human Resources,2,5,Human Resources,1,33648,4,Female,42,2,2,Developer,4,Divorced,33648,41875,670000,1,Y,No,12,1,1,80,2,20,2,2,7,6,4,4,1,41-50,High,High Risk
25,No,Non-Travel,1499,Human Resources,28,5,Marketing,1,33650,2,Female,164,2,1,Sales Executive,4,Married,33650,2037,40740,8,Y,No,28,1,2,80,2,24,4,2,24,21,8,17,0,Below 30,Low,High Risk
59,Yes,Travel_Frequently,1267,Sales,39,1,Life Sciences,1,20883,4,Female,80,4,1,Healthcare Representative,4,Divorced,20883,37388,635596,1,Y,Yes,43,3,2,80,4,21,3,1,4,3,1,1,1,50+,High,Low Risk
53,No,Travel_Rarely,1013,Research & Development,41,3,Marketing,1,33651,1,Female,55,1,5,Healthcare Representative,3,Single,33651,34307,205842,8,Y,No,13,2,1,80,2,10,2,3,9,6,9,1,0,50+,High,High Risk
37,No,Non-Travel,649,Software,25,5,Other,1,33657,1,Female,37,3,3,Manufacturing Director,2,Single,33657,9869,148035,0,Y,Yes,3,4,2,80,2,4,1,1,1,1,1,1,0,30-40,Low,Low Risk
40,Yes,Non-Travel,1299,Human Resources,49,2,Life Sciences,1,33659,4,Female,76,3,5,Manager,4,Married,33659,29358,675234,8,Y,No,20,3,1,80,2,34,5,2,33,27,29,8,1,30-40,Medium,High Risk
38,No,Non-Travel,1218,Software,25,4,Other,1,33660,2,Male,171,4,5,Sales Executive,3,Single,33660,7225,14450,3,Y,No,1,3,1,80,2,21,6,2,21,20,11,3,0,30-40,Low,High Risk
57,No,Travel_Frequently,1490,Research & Development,30,5,Human Resources,1,20887,4,Male,136,2,4,Research Director,4,Married,20887,17167,291839,5,Y,Yes,10,1,4,80,4,15,3,3,8,4,5,1,0,50+,Medium,High Risk
49,Yes,Non-Travel,834,Software,49,2,Marketing,1,33662,1,Female,118,3,4,Manager,3,Single,33662,7755,224895,1,Y,No,41,3,1,80,2,24,6,2,12,6,11,11,1,41-50,Low,High Risk
28,Yes,Travel_Rarely,261,Software,26,4,Human Resources,1,33668,1,Female,115,4,1,Healthcare Representative,3,Married,33668,10461,261525,5,Y,No,34,1,1,80,2,14,2,3,13,4,8,6,1,Below 30,Medium,High Risk
58,No,Travel_Frequently,1056,Research & Development,8,5,Marketing,1,20889,3,Female,147,2,2,Human Resources,4,Divorced,20889,38749,542486,1,Y,No,33,4,2,80,4,3,5,1,2,2,2,2,0,50+,High,Low Risk
22,No,Travel_Frequently,1126,Sales,29,3,Other,1,33669,3,Female,57,1,2,Research Director,4,Married,33669,24370,219330,8,Y,Yes,5,3,1,80,2,5,3,2,3,2,3,2,0,Below 30,Medium,Low Risk
29,Yes,Travel_Frequently,658,Research & Development,47,2,Life Sciences,1,20890,1,Female,34,3,2,Healthcare Representative,4,Divorced,20890,9807,19614,5,Y,No,16,1,4,80,4,9,1,1,9,4,1,2,1,Below 30,Low,Low Risk
36,No,Travel_Frequently,419,Sales,14,5,Other,1,33672,1,Female,187,2,5,Sales Executive,3,Single,33672,24676,74028,3,Y,No,16,3,1,80,2,38,1,3,31,21,15,17,0,30-40,Medium,High Risk
54,Yes,Travel_Rarely,1414,Sales,23,5,Medical,1,33673,4,Female,183,2,5,Laboratory Technician,3,Single,33673,45208,1356240,7,Y,Yes,1,4,2,80,2,4,1,3,1,1,1,1,1,50+,High,Low Risk
59,Yes,Travel_Rarely,992,Human Resources,37,3,Medical,1,20892,4,Female,146,4,3,Sales Executive,3,Married,20892,4468,80424,5,Y,Yes,13,1,1,80,3,35,3,1,12,1,10,4,1,50+,Low,High Risk
18,No,Travel_Frequently,720,Human Resources,39,4,Technical Degree,1,33675,3,Female,73,3,3,Human Resources,1,Married,33675,29149,408086,6,Y,Yes,40,3,3,80,2,13,6,4,11,10,5,10,0,Below 30,Medium,High Risk
28,No,Travel_Rarely,492,Software,21,4,Marketing,1,33679,4,Female,43,2,3,Laboratory Technician,4,Divorced,33679,25194,730626,1,Y,No,17,2,3,80,2,9,6,2,8,8,5,3,0,Below 30,Medium,High Risk
29,No,Non-Travel,741,Human Resources,4,2,Life Sciences,1,33683,4,Male,81,2,3,Laboratory Technician,1,Married,33683,5520,55200,2,Y,Yes,6,2,3,80,2,22,2,2,7,2,4,6,0,Below 30,Low,High Risk
55,Yes,Travel_Rarely,1074,Software,7,1,Technical Degree,1,20895,2,Male,113,2,3,Developer,1,Married,20895,18795,18795,7,Y,No,20,1,3,80,3,34,6,2,28,13,17,10,1,50+,Medium,High Risk
32,Yes,Travel_Rarely,578,Software,18,1,Other,1,33690,1,Male,96,4,2,Manager,3,Single,33690,44522,578786,0,Y,Yes,47,2,2,80,2,12,2,4,9,9,6,6,1,30-40,High,High Risk
32,Yes,Travel_Frequently,1443,Research & Development,5,4,Human Resources,1,20896,3,Female,158,1,1,Healthcare Representative,3,Divorced,20896,30262,574978,4,Y,No,25,3,2,80,4,17,4,2,6,4,5,2,1,30-40,High,High Risk
38,Yes,Non-Travel,458,Hardware,36,5,Human Resources,1,33691,2,Female,111,4,4,Manager,2,Married,33691,11097,277425,7,Y,Yes,28,1,4,80,2,33,2,3,1,1,1,1,1,30-40,Medium,Low Risk
55,Yes,Travel_Rarely,933,Sales,40,4,Human Resources,1,33692,3,Male,68,3,4,Sales Executive,4,Married,33692,22692,158844,5,Y,Yes,8,3,4,80,2,37,6,1,8,7,2,8,1,50+,Medium,Low Risk
22,Yes,Travel_Frequently,1488,Sales,34,1,Medical,1,20898,4,Male,60,1,2,Human Resources,4,Single,20898,28764,488988,5,Y,Yes,32,1,2,80,3,39,4,2,35,18,8,19,1,Below 30,Medium,High Risk
41,Yes,Non-Travel,1111,Hardware,33,2,Human Resources,1,33699,3,Female,46,2,5,Sales Representative,1,Married,33699,39898,957552,1,Y,Yes,21,4,1,80,2,11,2,1,7,4,5,5,1,41-50,High,High Risk
60,Yes,Non-Travel,1360,Software,29,3,Human Resources,1,20899,4,Male,117,3,1,Healthcare Representative,4,Divorced,20899,27918,586278,1,Y,Yes,7,2,3,80,4,22,4,3,19,19,14,9,1,50+,Medium,High Risk
28,No,Non-Travel,477,Sales,33,3,Human Resources,1,33700,3,Male,33,3,1,Sales Representative,1,Married,33700,5263,10526,2,Y,No,30,3,4,80,2,31,6,4,11,6,4,4,0,Below 30,Low,High Risk
47,Yes,Travel_Rarely,479,Research & Development,11,4,Medical,1,33702,2,Female,171,4,3,Research Director,2,Divorced,33702,35819,179095,5,Y,Yes,16,4,3,80,2,35,2,2,28,8,24,6,1,41-50,High,High Risk
51,No,Non-Travel,469,Human Resources,15,5,Life Sciences,1,33708,1,Female,46,1,2,Healthcare Representative,2,Divorced,33708,50675,506750,0,Y,No,45,2,4,80,2,23,6,4,11,3,7,5,0,50+,High,High Risk
39,No,Travel_Frequently,1471,Research & Development,33,4,Human Resources,1,20902,4,Female,114,2,4,Healthcare Representative,4,Single,20902,15581,186972,6,Y,No,8,4,1,80,4,21,2,1,14,9,5,6,0,30-40,Medium,High Risk
49,No,Travel_Frequently,771,Sales,26,3,Technical Degree,1,33709,2,Male,184,4,3,Healthcare Representative,4,Married,33709,25867,594941,3,Y,No,12,2,4,80,2,38,4,4,28,8,3,3,0,41-50,Medium,Low Risk
50,No,Travel_Rarely,958,Support,29,5,Human Resources,1,33710,4,Male,56,3,3,Sales Representative,1,Married,33710,6030,120600,4,Y,No,38,4,3,80,2,14,3,3,7,5,6,5,0,41-50,Low,High Risk
49,No,Non-Travel,673,Support,34,2,Marketing,1,33714,4,Female,41,3,5,Human Resources,2,Divorced,33714,34512,1000848,1,Y,No,10,3,3,80,2,23,3,1,16,6,1,1,0,41-50,High,Low Risk
51,Yes,Travel_Rarely,1203,Hardware,20,4,Medical,1,20905,3,Female,190,1,3,Healthcare Representative,3,Married,20905,32297,549049,6,Y,Yes,21,3,3,80,3,12,2,4,3,2,3,2,1,50+,High,Low Risk
29,No,Travel_Frequently,584,Human Resources,29,3,Other,1,33715,1,Female,97,1,2,Laboratory Technician,4,Married,33715,9655,212410,0,Y,No,15,2,2,80,2,37,2,1,36,30,18,5,0,Below 30,Low,High Risk
54,No,Non-Travel,192,Research & Development,47,2,Technical Degree,1,20906,1,Female,147,2,4,Manager,3,Married,20906,25582,179074,6,Y,No,32,4,3,80,3,28,4,2,16,3,15,15,0,50+,Medium,High Risk
60,No,Travel_Rarely,1224,Research & Development,24,4,Medical,1,33720,1,Male,179,1,5,Research Director,1,Divorced,33720,9102,91020,6,Y,No,33,3,3,80,2,3,5,2,3,2,1,1,0,50+,Low,Low Risk
54,No,Non-Travel,1427,Hardware,1,3,Life Sciences,1,20907,2,Male,69,1,1,Manufacturing Director,3,Married,20907,33289,466046,8,Y,No,44,1,4,80,4,2,3,2,2,1,1,1,0,50+,High,Low Risk
42,Yes,Travel_Frequently,1384,Sales,15,1,Human Resources,1,33723,4,Male,141,2,5,Sales Executive,4,Single,33723,30055,811485,8,Y,No,0,4,3,80,2,28,3,3,24,6,15,3,1,41-50,High,High Risk
28,Yes,Travel_Frequently,1213,Human Resources,10,3,Other,1,33724,1,Female,186,1,3,Developer,3,Married,33724,43980,395820,3,Y,No,36,3,4,80,2,15,1,1,5,4,4,2,1,Below 30,High,High Risk
34,No,Non-Travel,553,Sales,47,1,Human Resources,1,20909,2,Female,96,3,1,Manager,2,Divorced,20909,14071,168852,7,Y,No,13,4,3,80,4,10,4,1,5,3,5,4,0,30-40,Medium,High Risk
40,No,Travel_Rarely,262,Research & Development,40,3,Life Sciences,1,33741,3,Female,54,3,2,Research Scientist,4,Married,33741,34227,718767,2,Y,No,30,1,1,80,2,11,6,4,10,7,4,1,0,30-40,High,High Risk
45,Yes,Travel_Rarely,858,Human Resources,9,2,Human Resources,1,33743,1,Male,179,3,1,Manager,1,Single,33743,2565,64125,0,Y,No,21,3,3,80,2,37,2,2,4,2,4,3,1,41-50,Low,High Risk
51,No,Travel_Frequently,357,Support,16,5,Medical,1,20911,1,Female,135,2,2,Manufacturing Director,1,Single,20911,14760,398520,5,Y,No,21,2,4,80,4,34,5,3,6,3,5,2,0,50+,Medium,High Risk
36,Yes,Travel_Frequently,289,Support,23,3,Other,1,33744,2,Female,37,4,5,Healthcare Representative,2,Divorced,33744,16830,319770,8,Y,No,40,3,2,80,2,27,6,4,2,1,2,1,1,30-40,Medium,Low Risk
58,Yes,Non-Travel,777,Sales,41,2,Human Resources,1,33746,3,Female,176,3,3,Laboratory Technician,1,Married,33746,29943,688689,1,Y,Yes,16,4,1,80,2,31,6,4,28,6,4,17,1,50+,Medium,High Risk
35,Yes,Non-Travel,427,Research & Development,16,5,Life Sciences,1,33749,2,Male,42,1,1,Manufacturing Director,3,Single,33749,15787,31574,7,Y,No,23,2,3,80,2,7,2,2,6,5,5,5,1,30-40,Medium,High Risk
30,Yes,Non-Travel,1487,Support,5,1,Other,1,33756,4,Female,91,2,4,Sales Executive,1,Single,33756,7030,21090,1,Y,No,48,4,2,80,2,25,2,3,20,8,10,20,1,30-40,Low,High Risk
21,Yes,Non-Travel,732,Support,43,4,Medical,1,20915,4,Female,176,1,5,Human Resources,1,Divorced,20915,35078,385858,6,Y,Yes,31,1,2,80,3,6,5,1,3,2,3,3,1,Below 30,High,Low Risk
42,Yes,Travel_Rarely,538,Support,5,1,Life Sciences,1,33760,3,Female,46,4,2,Human Resources,3,Divorced,33760,10158,101580,0,Y,No,36,3,2,80,2,21,2,1,5,4,2,4,1,41-50,Medium,Low Risk
42,No,Travel_Rarely,1213,Hardware,39,3,Life Sciences,1,33762,1,Male,58,1,3,Research Director,4,Married,33762,6148,79924,5,Y,No,21,4,1,80,2,22,5,2,18,6,6,18,0,41-50,Low,High Risk
55,Yes,Travel_Rarely,450,Human Resources,31,2,Life Sciences,1,20917,1,Male,185,4,3,Human Resources,2,Divorced,20917,39280,117840,5,Y,Yes,29,3,3,80,4,13,2,3,5,5,3,4,1,50+,High,Low Risk
25,Yes,Travel_Frequently,1386,Hardware,36,4,Human Resources,1,33770,1,Female,114,3,4,Sales Executive,3,Single,33770,13104,39312,6,Y,No,17,3,1,80,2,23,3,2,16,3,14,10,1,Below 30,Medium,High Risk
44,No,Travel_Frequently,1020,Research & Development,18,5,Human Resources,1,33771,4,Male,32,4,3,Manufacturing Director,3,Divorced,33771,6500,169000,3,Y,No,42,3,1,80,2,39,2,4,37,4,12,37,0,41-50,Low,High Risk
18,No,Travel_Frequently,1401,Support,30,3,Life Sciences,1,20919,4,Female,106,3,2,Laboratory Technician,4,Single,20919,19009,361171,6,Y,Yes,15,3,4,80,4,3,6,4,1,1,1,1,0,Below 30,Medium,Low Risk
53,Yes,Travel_Rarely,1015,Support,23,2,Technical Degree,1,33783,1,Male,169,1,5,Manufacturing Director,2,Married,33783,1140,6840,6,Y,Yes,23,4,4,80,2,1,3,2,1,1,1,1,1,50+,Low,Low Risk
41,No,Travel_Frequently,1267,Sales,16,2,Human Resources,1,20920,3,Male,96,3,2,Manager,4,Married,20920,15610,343420,1,Y,Yes,41,2,3,80,3,12,6,3,8,6,6,7,0,41-50,Medium,High Risk
18,No,Travel_Rarely,662,Support,9,4,Human Resources,1,33786,4,Male,75,4,4,Developer,3,Single,33786,40381,201905,4,Y,No,27,1,2,80,2,34,1,3,24,15,19,13,0,Below 30,High,High Risk
40,No,Non-Travel,658,Hardware,16,2,Marketing,1,20921,2,Female,34,3,5,Manager,4,Married,20921,37518,37518,7,Y,No,17,1,1,80,3,30,2,2,7,3,5,4,0,30-40,High,High Risk
55,No,Travel_Frequently,1315,Software,34,2,Other,1,33790,3,Female,123,3,2,Developer,2,Single,33790,44672,268032,2,Y,Yes,11,1,4,80,2,40,6,4,19,7,11,8,0,50+,High,High Risk
43,Yes,Non-Travel,683,Software,35,1,Life Sciences,1,20922,4,Male,150,3,3,Developer,2,Married,20922,3483,104490,0,Y,Yes,43,1,3,80,3,27,6,2,27,17,8,21,1,41-50,Low,High Risk
38,Yes,Travel_Frequently,1236,Hardware,23,1,Other,1,33791,2,Male,62,3,2,Human Resources,3,Single,33791,50458,756870,3,Y,Yes,34,3,3,80,2,34,4,2,23,3,3,13,1,30-40,High,Low Risk
21,Yes,Non-Travel,700,Research & Development,35,3,Medical,1,33794,3,Female,200,4,2,Sales Representative,4,Divorced,33794,11436,171540,1,Y,No,0,3,3,80,2,9,5,4,7,4,4,6,1,Below 30,Medium,High Risk
28,Yes,Travel_Rarely,172,Sales,4,3,Life Sciences,1,20924,2,Male,116,4,4,Laboratory Technician,2,Single,20924,9155,183100,3,Y,Yes,47,4,1,80,4,35,6,4,5,5,2,4,1,Below 30,Low,Low Risk
31,No,Travel_Rarely,1029,Human Resources,22,5,Life Sciences,1,33796,4,Female,141,3,4,Manager,1,Married,33796,34764,521460,2,Y,No,20,2,3,80,2,7,4,4,1,1,1,1,0,30-40,High,Low Risk
39,Yes,Travel_Frequently,1129,Sales,49,3,Medical,1,33798,2,Female,137,3,4,Laboratory Technician,1,Married,33798,29464,147320,5,Y,No,24,4,2,80,2,5,1,3,1,1,1,1,1,30-40,Medium,Low Risk
38,No,Non-Travel,436,Software,40,5,Life Sciences,1,20926,4,Female,189,3,3,Manager,3,Married,20926,37934,1024218,1,Y,Yes,7,1,2,80,4,40,6,1,25,9,11,16,0,30-40,High,High Risk
19,Yes,Non-Travel,354,Sales,9,2,Life Sciences,1,33799,3,Male,37,1,3,Manufacturing Director,2,Divorced,33799,48525,776400,0,Y,No,33,4,1,80,2,8,3,3,8,7,1,5,1,Below 30,High,Low Risk
57,Yes,Non-Travel,217,Human Resources,13,1,Medical,1,33806,3,Male,198,3,3,Research Scientist,4,Divorced,33806,39370,275590,0,Y,Yes,48,3,2,80,2,32,5,3,5,4,5,2,1,50+,High,High Risk
42,Yes,Travel_Rarely,222,Human Resources,34,5,Marketing,1,33810,4,Male,171,2,3,Human Resources,3,Married,33810,46378,788426,4,Y,Yes,0,4,2,80,2,39,3,3,8,3,3,1,1,41-50,High,Low Risk
28,No,Non-Travel,1058,Research & Development,8,3,Other,1,33811,2,Male,85,4,2,Healthcare Representative,1,Married,33811,41471,414710,8,Y,No,16,3,2,80,2,38,6,3,2,1,2,1,0,Below 30,High,Low Risk
45,No,Non-Travel,232,Hardware,48,2,Human Resources,1,33817,1,Female,177,4,4,Healthcare Representative,3,Single,33817,31122,93366,6,Y,No,45,4,1,80,2,20,3,1,13,13,11,6,0,41-50,High,High Risk
56,No,Non-Travel,1163,Human Resources,31,4,Technical Degree,1,33822,3,Male,176,1,4,Healthcare Representative,4,Married,33822,43018,43018,5,Y,No,22,4,4,80,2,24,4,3,2,2,2,2,0,50+,High,Low Risk
54,No,Travel_Rarely,872,Hardware,50,5,Other,1,20932,1,Male,99,4,2,Manager,1,Single,20932,23554,282648,8,Y,No,9,1,2,80,4,22,2,1,5,4,2,1,0,50+,Medium,Low Risk
49,No,Non-Travel,447,Sales,30,3,Other,1,33823,4,Male,157,3,3,Healthcare Representative,1,Divorced,33823,3536,88400,8,Y,Yes,1,3,4,80,2,9,3,1,4,2,4,4,0,41-50,Low,High Risk
43,No,Non-Travel,326,Hardware,5,2,Human Resources,1,33834,3,Male,94,2,4,Sales Representative,3,Divorced,33834,19572,215292,8,Y,No,19,2,2,80,2,36,3,1,27,19,27,22,0,41-50,Medium,High Risk
57,Yes,Travel_Rarely,975,Research & Development,15,2,Human Resources,1,33838,1,Male,138,3,1,Manufacturing Director,2,Divorced,33838,49172,1475160,6,Y,No,12,3,1,80,2,27,1,2,23,22,20,11,1,50+,High,High Risk
29,Yes,Travel_Frequently,1023,Sales,32,1,Technical Degree,1,20935,1,Female,91,2,3,Sales Executive,2,Married,20935,20679,289506,3,Y,No,22,2,1,80,4,20,6,3,19,8,10,2,1,Below 30,Medium,High Risk
49,Yes,Non-Travel,646,Sales,15,1,Technical Degree,1,33840,1,Male,139,4,4,Developer,3,Single,33840,21339,149373,5,Y,No,12,4,4,80,2,33,6,3,11,4,2,7,1,41-50,Medium,Low Risk
18,Yes,Travel_Rarely,217,Software,14,5,Human Resources,1,33843,4,Male,57,2,4,Healthcare Representative,1,Divorced,33843,49171,786736,2,Y,Yes,14,2,1,80,2,3,5,4,2,2,2,1,1,Below 30,High,Low Risk
26,No,Non-Travel,1422,Hardware,17,1,Technical Degree,1,33849,2,Male,134,4,5,Laboratory Technician,2,Divorced,33849,30917,587423,5,Y,Yes,12,4,4,80,2,28,2,2,2,2,2,2,0,Below 30,High,Low Risk
52,No,Travel_Frequently,265,Software,12,4,Life Sciences,1,20938,1,Female,69,2,5,Research Director,1,Divorced,20938,46437,278622,2,Y,No,35,4,2,80,4,23,6,4,2,2,2,2,0,50+,High,Low Risk
40,No,Non-Travel,863,Support,25,2,Marketing,1,33851,4,Female,195,2,4,Sales Executive,1,Divorced,33851,21828,523872,0,Y,Yes,32,2,4,80,2,7,1,4,4,1,3,4,0,30-40,Medium,Low Risk
22,No,Travel_Rarely,171,Human Resources,42,4,Marketing,1,20939,1,Female,194,1,2,Healthcare Representative,4,Married,20939,48982,1322514,5,Y,No,27,2,4,80,3,18,6,1,6,2,1,3,0,Below 30,High,Low Risk
22,No,Travel_Rarely,1229,Software,36,1,Medical,1,33860,3,Female,198,4,5,Sales Representative,4,Single,33860,1384,23528,8,Y,Yes,0,2,2,80,2,34,6,2,23,5,9,1,0,Below 30,Low,High Risk
27,No,Travel_Frequently,1284,Hardware,31,5,Marketing,1,33861,2,Female,171,2,1,Sales Executive,3,Married,33861,32336,258688,6,Y,No,17,3,4,80,2,19,3,1,9,7,6,7,0,Below 30,High,High Risk
59,Yes,Travel_Frequently,1462,Research & Development,16,4,Life Sciences,1,20941,3,Male,200,1,1,Laboratory Technician,2,Married,20941,48798,1073556,4,Y,Yes,16,1,1,80,3,19,2,1,19,16,10,16,1,50+,High,High Risk
20,No,Travel_Rarely,1000,Hardware,24,4,Life Sciences,1,33863,1,Male,196,4,1,Sales Representative,4,Single,33863,24963,249630,4,Y,No,36,4,3,80,2,14,1,2,1,1,1,1,0,Below 30,Medium,Low Risk
34,Yes,Non-Travel,1344,Hardware,20,4,Other,1,33865,1,Male,177,1,3,Manager,1,Single,33865,12191,36573,0,Y,No,31,3,1,80,2,12,2,4,1,1,1,1,1,30-40,Medium,Low Risk
24,No,Non-Travel,900,Hardware,38,1,Human Resources,1,20943,3,Male,89,1,1,Research Scientist,4,Single,20943,7700,46200,0,Y,No,43,3,3,80,3,37,5,2,25,14,12,7,0,Below 30,Low,High Risk
41,No,Non-Travel,658,Hardware,3,4,Life Sciences,1,33866,1,Female,74,2,5,Sales Representative,4,Married,33866,5710,68520,2,Y,No,9,1,4,80,2,9,3,3,7,5,7,7,0,41-50,Low,High Risk
43,No,Travel_Rarely,251,Support,39,4,Life Sciences,1,20944,4,Female,127,2,3,Research Scientist,4,Married,20944,43699,1048776,1,Y,Yes,48,3,1,80,4,28,4,2,20,15,15,19,0,41-50,High,High Risk
44,Yes,Travel_Frequently,927,Research & Development,32,3,Life Sciences,1,33874,3,Female,162,1,2,Developer,3,Divorced,33874,36494,1021832,0,Y,Yes,2,3,4,80,2,28,4,1,4,3,1,3,1,41-50,High,Low Risk
42,No,Travel_Frequently,162,Sales,35,3,Medical,1,33879,2,Female,117,2,4,Manager,3,Married,33879,14039,421170,4,Y,No,36,1,1,80,2,24,4,1,16,10,10,5,0,41-50,Medium,High Risk
51,Yes,Travel_Rarely,1416,Research & Development,49,4,Human Resources,1,20946,3,Male,196,1,5,Research Scientist,2,Single,20946,43909,614726,4,Y,No,29,1,1,80,3,28,5,4,9,3,8,6,1,50+,High,High Risk
48,No,Non-Travel,859,Software,8,1,Human Resources,1,33880,1,Male,139,1,5,Manufacturing Director,1,Single,33880,47626,285756,5,Y,No,44,2,1,80,2,19,5,2,12,10,5,10,0,41-50,High,High Risk
55,Yes,Travel_Frequently,693,Support,45,3,Technical Degree,1,33881,4,Male,32,1,3,Developer,3,Married,33881,48498,484980,1,Y,Yes,20,4,2,80,2,30,5,3,7,5,2,7,1,50+,High,Low Risk
27,Yes,Non-Travel,684,Software,42,1,Marketing,1,33886,3,Female,162,4,3,Human Resources,4,Single,33886,5715,80010,5,Y,No,41,1,3,80,2,30,5,3,4,3,4,4,1,Below 30,Low,High Risk
26,Yes,Travel_Frequently,132,Support,35,1,Life Sciences,1,33890,1,Male,147,2,5,Research Director,4,Married,33890,36259,725180,6,Y,Yes,15,3,3,80,2,38,2,1,28,8,4,28,1,Below 30,High,High Risk
19,Yes,Travel_Frequently,1404,Hardware,26,2,Marketing,1,33896,1,Female,77,3,3,Research Scientist,2,Married,33896,3132,6264,4,Y,No,32,1,3,80,2,23,2,2,3,2,2,2,1,Below 30,Low,Low Risk
51,No,Travel_Rarely,239,Sales,10,3,Life Sciences,1,20951,3,Female,36,4,2,Sales Representative,2,Divorced,20951,46547,605111,0,Y,No,2,2,4,80,4,23,2,1,20,2,19,4,0,50+,High,High Risk
50,Yes,Travel_Rarely,865,Support,40,1,Other,1,33897,2,Female,133,2,2,Manager,1,Single,33897,31048,807248,1,Y,No,17,4,4,80,2,30,5,4,12,9,12,2,1,41-50,High,High Risk
59,No,Non-Travel,838,Hardware,20,3,Medical,1,33900,4,Male,103,4,2,Developer,3,Married,33900,28921,144605,7,Y,Yes,9,1,3,80,2,24,3,1,6,2,5,6,0,50+,Medium,High Risk
52,No,Travel_Rarely,1477,Sales,20,2,Life Sciences,1,33903,1,Male,149,4,3,Research Scientist,2,Divorced,33903,43913,658695,4,Y,Yes,37,1,3,80,2,2,1,2,1,1,1,1,0,50+,High,Low Risk
21,Yes,Non-Travel,223,Hardware,42,1,Life Sciences,1,20954,4,Female,142,1,3,Sales Executive,3,Divorced,20954,19876,516776,0,Y,No,9,1,4,80,3,3,2,1,1,1,1,1,1,Below 30,Medium,Low Risk
39,Yes,Travel_Rarely,270,Hardware,34,2,Medical,1,33905,1,Female,114,3,2,Sales Representative,4,Married,33905,31741,317410,5,Y,No,2,2,2,80,2,5,4,3,1,1,1,1,1,30-40,High,Low Risk
55,Yes,Travel_Rarely,318,Sales,50,4,Other,1,33912,3,Male,119,2,5,Sales Executive,2,Single,33912,14635,160985,4,Y,Yes,19,4,3,80,2,2,2,1,1,1,1,1,1,50+,Medium,Low Risk
49,Yes,Travel_Rarely,1447,Human Resources,20,5,Life Sciences,1,20956,2,Female,131,1,3,Laboratory Technician,2,Married,20956,30603,887487,6,Y,No,38,1,4,80,3,6,6,4,5,1,3,2,1,41-50,High,Low Risk
31,Yes,Travel_Frequently,803,Software,16,4,Other,1,33913,4,Female,103,3,4,Research Scientist,3,Single,33913,13552,189728,6,Y,No,23,3,3,80,2,9,3,1,2,2,1,2,1,30-40,Medium,Low Risk
34,No,Travel_Rarely,176,Human Resources,1,1,Life Sciences,1,20957,4,Female,200,3,4,Research Scientist,4,Married,20957,34769,382459,1,Y,No,19,2,1,80,3,24,4,3,8,6,7,6,0,30-40,High,High Risk
35,Yes,Travel_Frequently,943,Hardware,19,4,Technical Degree,1,33919,4,Male,32,1,5,Manager,2,Single,33919,8351,141967,6,Y,Yes,46,2,2,80,2,20,6,3,20,11,14,5,1,30-40,Low,High Risk
33,Yes,Travel_Frequently,645,Sales,2,5,Medical,1,20958,4,Female,196,3,3,Research Director,2,Married,20958,15260,228900,6,Y,No,15,2,4,80,3,11,1,1,4,1,3,3,1,30-40,Medium,Low Risk
40,No,Travel_Rarely,1235,Software,12,1,Medical,1,33920,1,Male,161,4,3,Sales Executive,3,Divorced,33920,29996,569924,6,Y,Yes,46,4,4,80,2,18,6,4,15,5,12,4,0,30-40,Medium,High Risk
36,No,Travel_Rarely,1362,Software,45,5,Marketing,1,20959,1,Female,69,1,3,Laboratory Technician,3,Married,20959,21472,407968,7,Y,No,24,3,1,80,3,3,6,4,1,1,1,1,0,30-40,Medium,Low Risk
39,Yes,Travel_Rarely,1468,Human Resources,18,1,Medical,1,33921,4,Female,167,1,3,Sales Executive,3,Married,33921,25770,592710,1,Y,No,23,1,2,80,2,6,1,4,4,2,3,3,1,30-40,Medium,Low Risk
51,Yes,Travel_Rarely,1308,Research & Development,30,4,Technical Degree,1,20960,1,Female,121,3,1,Human Resources,3,Divorced,20960,33414,701694,5,Y,Yes,1,1,2,80,4,17,2,3,4,4,3,3,1,50+,High,Low Risk
25,Yes,Travel_Frequently,1146,Research & Development,3,1,Marketing,1,33925,3,Female,137,3,4,Manager,1,Single,33925,12172,352988,1,Y,No,39,2,2,80,2,11,2,2,8,4,3,8,1,Below 30,Medium,Low Risk
